XBAR.I0:AE X,XBAR.I0:AE Y,r0 X,r0 Y,XBAR.I0:OE X,XBAR.I0:OE Y
1.045474999999698e-06,0.0007170829313870286,1.045474999999698e-06,1.2,1.045474999999698e-06,-0.0007170829313870286
1.060237499999849e-06,0.0007170825267261623,1.060237499999849e-06,1.2,1.060237499999849e-06,-0.0007170825267261623
1.075e-06,0.0007170819488034911,1.075e-06,1.2,1.075e-06,-0.0007170819488034911
1.0765625e-06,0.0006269706699211448,1.0765625e-06,1.037500000000004,1.0765625e-06,-0.0006269706699211448
1.07734375e-06,0.0005807972833549755,1.07734375e-06,0.9562500000000023,1.07734375e-06,-0.0005807972833549755
1.07890625e-06,0.0004862226575065555,1.07890625e-06,0.7937499999999984,1.07890625e-06,-0.0004862226575065555
1.08203125e-06,0.0002899381361298321,1.08203125e-06,0.4687499999999906,1.08203125e-06,-0.0002899381361298321
1.083159771617788e-06,0.0002174767208466627,1.083159771617788e-06,0.3513837517499918,1.083159771617788e-06,-0.0002174767208466627
1.085416814853365e-06,7.188912074495162e-05,1.085416814853365e-06,0.1166512552499945,1.085416814853365e-06,-7.188912074495162e-05
1.086545336471154e-06,-4.00295205402144e-07,1.086545336471154e-06,-0.0007149930000041049,1.086545336471154e-06,4.00295205402144e-07
1.088802379706731e-06,-0.000148189662813151,1.088802379706731e-06,-0.2354474895000016,1.088802379706731e-06,0.000148189662813151
1.089930901324519e-06,-0.0002218425080949344,1.089930901324519e-06,-0.3528137377500002,1.089930901324519e-06,0.0002218425080949344
1.092187944560096e-06,-0.0003664029112994944,1.092187944560096e-06,-0.5875462342499977,1.092187944560096e-06,0.0003664029112994944
1.09670203103125e-06,-0.0006380125641347301,1.09670203103125e-06,-1.057011227249993,1.09670203103125e-06,0.0006380125641347301
1.1e-06,-0.0008175626816292162,1.1e-06,-1.399999999999989,1.1e-06,0.0008175626816292162
1.100412246121094e-06,-0.0008178668974788462,1.100412246121094e-06,-1.4,1.100412246121094e-06,0.0008178668974788462
1.101236738363281e-06,-0.0008178705614875972,1.101236738363281e-06,-1.4,1.101236738363281e-06,0.0008178705614875972
1.102885722847656e-06,-0.0008178701726874067,1.102885722847656e-06,-1.4,1.102885722847656e-06,0.0008178701726874067
1.106183691816406e-06,-0.0008178673508446804,1.106183691816406e-06,-1.4,1.106183691816406e-06,0.0008178673508446804
1.112779629753905e-06,-0.0008178709192125576,1.112779629753905e-06,-1.4,1.112779629753905e-06,0.0008178709192125576
1.125971505628904e-06,-0.0008178678207760278,1.125971505628904e-06,-1.4,1.125971505628904e-06,0.0008178678207760278
1.132567443566404e-06,-0.000817867198107233,1.132567443566404e-06,-1.4,1.132567443566404e-06,0.000817867198107233
1.145759319441403e-06,-0.0008178697299165904,1.145759319441403e-06,-1.4,1.145759319441403e-06,0.0008178697299165904
1.172143071191401e-06,-0.0008178702938130477,1.172143071191401e-06,-1.4,1.172143071191401e-06,0.0008178702938130477
1.2e-06,-0.0008178679728505457,1.2e-06,-1.4,1.2e-06,0.0008178679728505457
1.200005e-06,-0.0008176082975180983,1.200005e-06,-1.399480000000008,1.200005e-06,0.0008176082975180983
1.200015e-06,-0.0008170927129964237,1.200015e-06,-1.398440000000023,1.200015e-06,0.0008170927129964237
1.200034999999999e-06,-0.0008160548059750919,1.200034999999999e-06,-1.396360000000054,1.200034999999999e-06,0.0008160548059750919
1.200074999999999e-06,-0.0008139744496027486,1.200074999999999e-06,-1.392200000000115,1.200074999999999e-06,0.0008139744496027486
1.200154999999998e-06,-0.0008098147239624051,1.200154999999998e-06,-1.383880000000238,1.200154999999998e-06,0.0008098147239624051
1.200194999999997e-06,-0.0008077203140900918,1.200194999999997e-06,-1.379720000000299,1.200194999999997e-06,0.0008077203140900918
1.200274999999996e-06,-0.0008035446157592061,1.200274999999996e-06,-1.371400000000422,1.200274999999996e-06,0.0008035446157592061
1.200434999999994e-06,-0.0007951571018989962,1.200434999999994e-06,-1.354760000000667,1.200434999999994e-06,0.0007951571018989962
1.200754999999989e-06,-0.0007782565521797292,1.200754999999989e-06,-1.321480000001158,1.200754999999989e-06,0.0007782565521797292
1.201394999999979e-06,-0.0007439690297932408,1.201394999999979e-06,-1.254920000002139,1.201394999999979e-06,0.0007439690297932408
1.20267499999996e-06,-0.0006734488939751036,1.20267499999996e-06,-1.121800000004103,1.20267499999996e-06,0.0006734488939751036
1.203314999999951e-06,-0.0006371988818317168,1.203314999999951e-06,-1.055240000005084,1.203314999999951e-06,0.0006371988818317168
1.203634999999946e-06,-0.0006188461025126678,1.203634999999946e-06,-1.021960000005575,1.203634999999946e-06,0.0006188461025126678
1.204274999999937e-06,-0.0005817162531425497,1.204274999999937e-06,-0.9554000000065569,1.204274999999937e-06,0.0005817162531425497
1.205554999999918e-06,-0.0005056856542804689,1.205554999999918e-06,-0.8222800000085202,1.205554999999918e-06,0.0005056856542804689
1.20811499999988e-06,-0.0003472869350325834,1.20811499999988e-06,-0.5560400000124467,1.20811499999988e-06,0.0003472869350325834
1.209394999999861e-06,-0.0002654698435331239,1.209394999999861e-06,-0.42292000001441,1.209394999999861e-06,0.0002654698435331239
1.211431706769161e-06,-0.0001328408528667879,1.211431706769161e-06,-0.2111024960072108,1.211431706769161e-06,0.0001328408528667879
1.213468413538461e-06,4.386368250074286e-07,1.213468413538461e-06,0.0007150079999882486,1.213468413538461e-06,-4.386368250074286e-07
1.217541827077061e-06,0.000262606525049098,1.217541827077061e-06,0.4243500160143865,1.217541827077061e-06,-0.000262606525049098
1.217546827077061e-06,0.0002629213505945275,1.217546827077061e-06,0.424870016014379,1.217546827077061e-06,-0.0002629213505945275
1.217556827077061e-06,0.0002635630845465097,1.217556827077061e-06,0.4259100160143634,1.217556827077061e-06,-0.0002635630845465097
1.217576827077061e-06,0.0002648465651541149,1.217576827077061e-06,0.4279900160143331,1.217576827077061e-06,-0.0002648465651541149
1.21761682707706e-06,0.0002674124706452281,1.21761682707706e-06,0.4321500160142715,1.21761682707706e-06,-0.0002674124706452281
1.217696827077059e-06,0.0002725424250292942,1.217696827077059e-06,0.4404700160141488,1.217696827077059e-06,-0.0002725424250292942
1.217856827077057e-06,0.000282793073053238,1.217856827077057e-06,0.4571100160139032,1.217856827077057e-06,-0.000282793073053238
1.218176827077052e-06,0.0003032541798464009,1.218176827077052e-06,0.4903900160134127,1.218176827077052e-06,-0.0003032541798464009
1.218816827077043e-06,0.0003439916479039696,1.218816827077043e-06,0.556950016012431,1.218816827077043e-06,-0.0003439916479039696
1.220096827077024e-06,0.0004245537514445819,1.220096827077024e-06,0.6900700160104676,1.220096827077024e-06,-0.0004245537514445819
1.222656827076986e-06,0.000580906265652947,1.222656827076986e-06,0.9563100160065412,1.222656827076986e-06,-0.000580906265652947
1.225e-06,0.0007171604167215716,1.225e-06,1.199999999999997,1.225e-06,-0.0007171604167215716
1.225005e-06,0.0007170842015543155,1.225005e-06,1.2,1.225005e-06,-0.0007170842015543155
1.225015e-06,0.0007170833114608771,1.225015e-06,1.2,1.225015e-06,-0.0007170833114608771
1.225034999999999e-06,0.0007170843574956148,1.225034999999999e-06,1.2,1.225034999999999e-06,-0.0007170843574956148
1.225074999999999e-06,0.0007170833233121911,1.225074999999999e-06,1.2,1.225074999999999e-06,-0.0007170833233121911
1.225154999999998e-06,0.000717083322663062,1.225154999999998e-06,1.2,1.225154999999998e-06,-0.000717083322663062
1.225314999999995e-06,0.0007170833218920226,1.225314999999995e-06,1.2,1.225314999999995e-06,-0.0007170833218920226
1.225634999999991e-06,0.0007170833166992132,1.225634999999991e-06,1.2,1.225634999999991e-06,-0.0007170833166992132
1.226274999999981e-06,0.0007170833040535894,1.226274999999981e-06,1.2,1.226274999999981e-06,-0.0007170833040535894
1.227554999999962e-06,0.0007170832787643755,1.227554999999962e-06,1.2,1.227554999999962e-06,-0.0007170832787643755
1.230114999999924e-06,0.0007170832281861874,1.230114999999924e-06,1.2,1.230114999999924e-06,-0.0007170832281861874
1.235234999999849e-06,0.0007170831270288298,1.235234999999849e-06,1.2,1.235234999999849e-06,-0.0007170831270288298
1.245474999999698e-06,0.0007170829247086478,1.245474999999698e-06,1.2,1.245474999999698e-06,-0.0007170829247086478
1.260237499999849e-06,0.0007170825200451745,1.260237499999849e-06,1.2,1.260237499999849e-06,-0.0007170825200451745
1.275e-06,0.0007170819421204372,1.275e-06,1.2,1.275e-06,-0.0007170819421204372
1.275390625e-06,0.0006948504676464419,1.275390625e-06,1.159375000000007,1.275390625e-06,-0.0006948504676464419
1.276171875e-06,0.00064980409168743,1.276171875e-06,1.078125000000005,1.276171875e-06,-0.00064980409168743
1.277734375e-06,0.0005574023421126429,1.277734375e-06,0.9156250000000014,1.277734375e-06,-0.0005574023421126429
1.280859375e-06,0.0003644595020660088,1.280859375e-06,0.5906249999999934,1.280859375e-06,-0.0003644595020660088
1.282280865367788e-06,0.0002739656627921936,1.282280865367788e-06,0.4427900017499996,1.282280865367788e-06,-0.0002739656627921936
1.284413100919471e-06,0.0001366021511946073,1.284413100919471e-06,0.2210375043749866,1.284413100919471e-06,-0.0001366021511946073
1.284946159807392e-06,0.00010220712708422,1.284946159807392e-06,0.1655993800312443,1.284946159807392e-06,-0.00010220712708422
1.285745748139273e-06,5.074549116267918e-05,1.285745748139273e-06,0.08244219351563098,1.285745748139273e-06,-5.074549116267918e-05
1.286545336471154e-06,-4.002951354897535e-07,1.286545336471154e-06,-0.0007149930000041049,1.286545336471154e-06,4.002951354897535e-07
1.288144513134916e-06,-0.0001050139997403508,1.288144513134916e-06,-0.1670293660312749,1.288144513134916e-06,0.0001050139997403508
1.288944101466797e-06,-0.0001574729306831918,1.288944101466797e-06,-0.2501865525469102,1.288944101466797e-06,0.0001574729306831918
1.290543278130559e-06,-0.0002614841439015213,1.290543278130559e-06,-0.4165009255781809,1.290543278130559e-06,0.0002614841439015213
1.293741631458084e-06,-0.0004629135299133944,1.293741631458084e-06,-0.7491296716407223,1.293741631458084e-06,0.0004629135299133944
1.295306223593563e-06,-0.0005570453526637513,1.295306223593563e-06,-0.91184725373055,1.295306223593563e-06,0.0005570453526637513
1.297653111796781e-06,-0.0006916068040573244,1.297653111796781e-06,-1.155923626865269,1.297653111796781e-06,0.0006916068040573244
1.3e-06,-0.0008176487036944226,1.3e-06,-1.399999999999989,1.3e-06,0.0008176487036944226
1.301130852672705e-06,-0.0008178681682234059,1.301130852672705e-06,-1.4,1.301130852672705e-06,0.0008178681682234059
1.301696279009058e-06,-0.0008178715845846777,1.301696279009058e-06,-1.4,1.301696279009058e-06,0.0008178715845846777
1.302827131681764e-06,-0.0008178712128786553,1.302827131681764e-06,-1.4,1.302827131681764e-06,0.0008178712128786553
1.305088837027175e-06,-0.000817868214705698,1.305088837027175e-06,-1.4,1.305088837027175e-06,0.0008178682147056981
1.309612247717997e-06,-0.0008178717684108394,1.309612247717997e-06,-1.4,1.309612247717997e-06,0.0008178717684108394
1.318659069099641e-06,-0.0008178685055376013,1.318659069099641e-06,-1.4,1.318659069099641e-06,0.0008178685055376013
1.336752711862929e-06,-0.0008178712040038606,1.336752711862929e-06,-1.4,1.336752711862929e-06,0.0008178712040038606
1.345799533244572e-06,-0.0008178715843966335,1.345799533244572e-06,-1.4,1.345799533244572e-06,0.0008178715843966335
1.36389317600786e-06,-0.0008178695466881129,1.36389317600786e-06,-1.4,1.36389317600786e-06,0.0008178695466881129
1.4e-06,-0.0008178716391333654,1.4e-06,-1.4,1.4e-06,0.0008178716391333654
1.400005e-06,-0.0008176090072925503,1.400005e-06,-1.399480000000008,1.400005e-06,0.0008176090072925503
1.400015e-06,-0.0008170900090886284,1.400015e-06,-1.398440000000023,1.400015e-06,0.0008170900090886284
1.400034999999999e-06,-0.0008160555075023669,1.400034999999999e-06,-1.396360000000054,1.400034999999999e-06,0.0008160555075023669
1.400074999999999e-06,-0.0008139778885066969,1.400074999999999e-06,-1.392200000000115,1.400074999999999e-06,0.0008139778885066969
1.400154999999998e-06,-0.0008098120175183326,1.400154999999998e-06,-1.383880000000238,1.400154999999998e-06,0.0008098120175183326
1.400314999999995e-06,-0.000801455412265093,1.400314999999995e-06,-1.367240000000483,1.400314999999995e-06,0.000801455412265093
1.400634999999991e-06,-0.0007846205817218588,1.400634999999991e-06,-1.333960000000974,1.400634999999991e-06,0.0007846205817218588
1.401274999999981e-06,-0.0007504552003773832,1.401274999999981e-06,-1.267400000001955,1.401274999999981e-06,0.0007504552003773832
1.401594999999976e-06,-0.0007330973593905022,1.401594999999976e-06,-1.234120000002446,1.401594999999976e-06,0.0007330973593905022
1.401754999999974e-06,-0.000724359494754502,1.401754999999974e-06,-1.217480000002692,1.401754999999974e-06,0.000724359494754502
1.402074999999969e-06,-0.0007067904687216007,1.402074999999969e-06,-1.184200000003182,1.402074999999969e-06,0.0007067904687216007
1.40271499999996e-06,-0.0006711774449515356,1.40271499999996e-06,-1.117640000004164,1.40271499999996e-06,0.0006711774449515356
1.403994999999941e-06,-0.000598055959696159,1.403994999999941e-06,-0.9845200000061274,1.403994999999941e-06,0.000598055959696159
1.404634999999932e-06,-0.000560563209838415,1.404634999999932e-06,-0.9179600000071091,1.404634999999932e-06,0.000560563209838415
1.405914999999913e-06,-0.0004838947931498901,1.405914999999913e-06,-0.7848400000090724,1.405914999999913e-06,0.0004838947931498901
1.408474999999875e-06,-0.0003244275220478291,1.408474999999875e-06,-0.5186000000129989,1.408474999999875e-06,0.0003244275220478291
1.409723353384522e-06,-0.0002442610044072177,1.409723353384522e-06,-0.388771248009752,1.409723353384522e-06,0.0002442610044072177
1.412220060153815e-06,-8.105362448452012e-05,1.412220060153815e-06,-0.1291137440032584,1.412220060153815e-06,8.105362448452012e-05
1.413468413538461e-06,4.38637050044152e-07,1.413468413538461e-06,0.0007150079999882486,1.413468413538461e-06,-4.38637050044152e-07
1.415965120307755e-06,0.000161024471896079,1.415965120307755e-06,0.2603725120064819,1.415965120307755e-06,-0.000161024471896079
1.417213473692401e-06,0.0002415076700121266,1.417213473692401e-06,0.3902012640097288,1.417213473692401e-06,-0.0002415076700121266
1.419710180461694e-06,0.0004003726451073734,1.419710180461694e-06,0.6498587680162222,1.419710180461694e-06,-0.0004003726451073734
1.422355090230847e-06,0.0005628618052348316,1.422355090230847e-06,0.9249293840080988,1.422355090230847e-06,-0.0005628618052348316
1.425e-06,0.0007171700616758115,1.425e-06,1.199999999999997,1.425e-06,-0.0007171700616758115
1.425005e-06,0.0007170847879764475,1.425005e-06,1.2,1.425005e-06,-0.0007170847879764475
1.425015e-06,0.0007170836319926529,1.425015e-06,1.2,1.425015e-06,-0.0007170836319926529
1.425034999999999e-06,0.0007170836126367488,1.425034999999999e-06,1.2,1.425034999999999e-06,-0.0007170836126367488
1.425074999999999e-06,0.0007170836299583447,1.425074999999999e-06,1.2,1.425074999999999e-06,-0.0007170836299583447
1.425154999999998e-06,0.000717083630020159,1.425154999999998e-06,1.2,1.425154999999998e-06,-0.000717083630020159
1.425314999999995e-06,0.0007170836268615606,1.425314999999995e-06,1.2,1.425314999999995e-06,-0.0007170836268615606
1.425634999999991e-06,0.0007170836205420328,1.425634999999991e-06,1.2,1.425634999999991e-06,-0.0007170836205420328
1.426274999999981e-06,0.0007170836079002308,1.426274999999981e-06,1.2,1.426274999999981e-06,-0.0007170836079002308
1.427554999999962e-06,0.0007170835826148634,1.427554999999962e-06,1.2,1.427554999999962e-06,-0.0007170835826148634
1.430114999999924e-06,0.0007170835320424293,1.430114999999924e-06,1.2,1.430114999999924e-06,-0.0007170835320424293
1.435234999999849e-06,0.0007170834308950309,1.435234999999849e-06,1.2,1.435234999999849e-06,-0.0007170834308950309
1.445474999999698e-06,0.0007170832285935262,1.445474999999698e-06,1.2,1.445474999999698e-06,-0.0007170832285935262
1.460237499999849e-06,0.0007170828239664175,1.460237499999849e-06,1.2,1.460237499999849e-06,-0.0007170828239664175
1.475e-06,0.0007170822460930336,1.475e-06,1.2,1.475e-06,-0.0007170822460930336
1.475390625e-06,0.0006948507650627968,1.475390625e-06,1.159375000000007,1.475390625e-06,-0.0006948507650627968
1.476171875e-06,0.000649804375101429,1.476171875e-06,1.078125000000005,1.476171875e-06,-0.000649804375101429
1.477734375e-06,0.0005574025942450748,1.477734375e-06,0.9156250000000014,1.477734375e-06,-0.0005574025942450748
1.480859375e-06,0.0003644596778543602,1.480859375e-06,0.5906249999999934,1.480859375e-06,-0.0003644596778543602
1.482280865367788e-06,0.0002739657979685188,1.482280865367788e-06,0.4427900017499996,1.482280865367788e-06,-0.0002739657979685188
1.484413100919471e-06,0.0001366022201323026,1.484413100919471e-06,0.2210375043750086,1.484413100919471e-06,-0.0001366022201323026
1.486545336471154e-06,-4.002959292805133e-07,1.486545336471154e-06,-0.0007149930000041049,1.486545336471154e-06,4.002959292805133e-07
1.490809807574519e-06,-0.0002786492496924594,1.490809807574519e-06,-0.4442199877500301,1.490809807574519e-06,0.0002786492496924594
1.491958581627705e-06,-0.0003519297306854406,1.491958581627705e-06,-0.5636924892812885,1.491958581627705e-06,0.0003519297306854406
1.494256129734075e-06,-0.0004942305359048188,1.494256129734075e-06,-0.8026374923438058,1.494256129734075e-06,0.0004942305359048188
